pt,country_group,n_sims,median_risk_observed,lower_95_observed,upper_95_observed,median_risk_corrected,lower_95_corrected,upper_95_corrected,n_exposed
Cyst NOS,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Dermal thickening,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Disorder of red blood cell NOS,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Ear canal disorder,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Eye disorder NOS,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Fracture,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Gastric dilation,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Glazed eye,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Hypertension,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Hypochloraemia,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Impaired hearing,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Intestinal stasis,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Jaundice,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Lip disorder NOS,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Lymphocytosis,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Malodour,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Otorrhoea,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Pancreatitis,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Pigmentation disorder,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Sensory abnormality,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Urinary bladder disorder NOS,Australia,1000,0.005958728974284575,0.003866366404715643,0.008947305414638127,0.034937365191303235,0.011438143144737697,0.08376969871298696,103765624
Anaphylaxis,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Cardiac enlargement,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Decreased blood urea nitrogen (BUN) or creatinine,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Difficulty eating NOS,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
"Flatulence, bloating and distension",Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Haematemesis,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Hyperadrenocorticism,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Hyperproteinaemia,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Hypotension,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Immune mediated haemolytic anaemia,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Lipoma,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Lying down,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Mast cell tumour,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Miosis,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Nasal cavity disorder NOS,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Palpebral disorder NOS,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Pneumonia,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Regurgitation,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Sedation,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Skin and tissue infection NOS,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Stranguria,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Tracheal obstruction,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Urinary retention,Australia,1000,0.004965607478570479,0.0032219720039297025,0.007456087845531772,0.02911447099275269,0.009531785953948081,0.06980808226082244,103765624
Abnormal histology NOS,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Abnormal stool colouration,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Alkaline urine,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Basophilia,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Cataract,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Cystitis,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Decreased mean corpuscular volume (MCV),Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Dysmetria,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Ear pain,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
External ear disorder NOS,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Genital tract pruritus,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Haematoma NOS,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Hydrothorax,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Hypocalcaemia,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Hypotonia,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Immune-mediated polyarthropathy,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Increased skin temperature,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Injection site oedema,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Leukocytosis NOS,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Loss of condition,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Medication error NOS,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Monocytopenia,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Oral mass,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Petechiae,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Polycythaemia,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Pulmonary disorder NOS,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Splenic neoplasm NOS,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Splenomegaly,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Tongue disorder,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Urolithiasis,Australia,1000,0.0039724859828563835,0.002577577603143762,0.005964870276425418,0.023291576794202157,0.007625428763158464,0.05584646580865796,103765624
Abnormal echocardiogram,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Adrenal gland tumour,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Allergic oedema,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Anal and rectal disorder NOS,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Anuria,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Bradycardia,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Bronchitis,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Cerebral vascular accident,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Cholelithiasis,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Claw / hoof / nail disorder NOS,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Decreased percentage of reticulocytes,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Digestive tract hypermotility,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Dysuria,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Electrolyte disorder,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
Eosinophilia,Australia,1000,0.0029793644871422874,0.0019331832023578215,0.004473652707319063,0.017468682595651618,0.0057190715723688485,0.04188484935649348,103765624
